Year,Company,Country,ICB3 long,R&D (€million),R&D one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Net sales (€million),Net sales one-year growth (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%)
2024,ACTIA GROUP,France,Electronic & Electrical Equipment,42.004,1.67751930478565,7.84939565409139,20.418,-6.13276940051489,3.81556424305395,205.720442746596,535.124,-7.62926317315758,31.733,112.43138304994,5.93002743289406,55.073838532,-31.1557789840666,3994.0,-2.39491691104594
2024,EVS BROADCAST EQUIPMENT SA,Belgium,Electronic & Electrical Equipment,40.72,14.8660084626234,20.5662797862561,5.818,93.0965814802522,2.93847288301666,699.896871777243,197.994,14.3211829714015,44.703,8.65538865393029,22.5779569077851,443.421403731,7.27903068891207,705.0,13.3440514469453
2024,SEQUANS COMMUNICATIONS S.A.,France,Electronic & Electrical Equipment,40.2406391375493,-8.74044968347525,113.50764301811,3.19183752045433,-39.2340113615539,9.00328527599035,1260.73582629674,35.4519203003176,9.56389814374111,66.9294446048705,-333.035055968898,188.789335071,83.9591444504223,-49.0637262672721,145.0,-56.0606060606061
2024,SUESS MICROTEC SE,Germany,Technology Hardware & Equipment,40.057,27.940847679581,8.95176501086092,9.807,-10.9183395403761,2.19162591960239,408.453145712246,447.476,36.7570788954937,75.42,-973.725671918443,16.8545352152965,934.749837368,76.8535341791027,1352.0,5.46021840873635
2024,PARROT,France,Technology Hardware & Equipment,39.674,-12.7928957664747,50.828913316422,2.249,190.568475452196,2.88133856048377,1764.07292129835,78.054,20.1181883935304,-7.041,-76.5557886325042,-9.02067799215927,87.197678925,18.286321919733,395.0,-2.22772277227723
2024,FAGERHULT GROUP AB,Sweden,Electronic & Electrical Equipment,37.4552753294354,13.635160180037,5.1677844268118,15.5685487389825,-5.00532481363108,2.14802595932718,240.582959641255,724.784012566541,-2.98000093453586,64.67405532769,-17.7652019529516,8.92321770435746,836.562296993582,-18.0300075557061,4007.0,-1.78921568627451
2024,EPENDION AB,Sweden,Electronic & Electrical Equipment,35.183698403002,13.4724825641285,17.8541931912538,3.48477179509556,50.4483460176326,1.76836977580958,1009.64139036362,197.061261890217,-8.60187635060798,21.5297146347849,-24.5376686140763,10.9253916412953,246.161761991653,-22.4001462782368,861.0,-0.920598388952819
2024,WITHSECURE OYJ,Finland,Software & Computer Services,35.161,-19.6209765910753,23.8610992351907,5.929,14.9253731343284,4.02356182604152,593.034238488784,147.357,3.18250567179228,-41.29,-9.85897044055364,-28.0203858656189,133.306750545,-26.930500064591,731.0,-32.7506899724011
2024,INDUTRADE AB,Sweden,Electronic & Electrical Equipment,33.0744393053495,3.2697547683925,1.16457718780728,42.3248101928615,-6.55105973025046,1.49029006882989,78.1443298969072,2840.03839776595,2.22710852834922,352.47403787416,-2.76841598459325,12.410889872173,8806.86252043321,5.80634806156265,9563.0,2.8169014084507
2024,HMS NETWORKS AB,Sweden,Technology Hardware & Equipment,29.6870582075225,3.66217097444606,11.1201113501732,3.43633824941094,3.40327197289967,1.2871758361233,863.915483657975,266.967274631294,1.13921288582066,47.7701370102103,-28.4196293603511,17.8936302496945,1904.91348494326,-6.26640132611344,1139.0,31.5242494226328
2024,QT GROUP OYJ,Finland,Software & Computer Services,29.487,31.679542714241,14.1043608864314,1.255,55.5142503097893,0.600297517973051,2349.56175298805,209.063,15.6686566008089,63.169,33.4114764831359,30.2152939544539,1711.598101471,4.1860417802153,834.0,13.9344262295082
2024,SMART EYE AB,Sweden,Software & Computer Services,28.7627192599703,3.25628606695505,98.3712830063663,0.172440876167205,-75.2008032128514,0.589764482210066,16679.7570850202,29.2389388253774,10.8578480840941,-21.8452744567589,-11.5152950491687,-74.7129524338233,197.909834102423,-27.4304714857183,289.0,2.4822695035461
2024,BASLER AG,Germany,Electronic & Electrical Equipment,27.997,-11.6618811724987,15.2393653212857,1.401,-27.1071800208117,0.76259423563672,1998.35831548894,183.715,-9.54589543236683,-10.575,-54.3492337578243,-5.75619845957053,187.424993992,-47.2517734918796,940.0,-15.695067264574
2024,FABASOFT AG,Austria,Software & Computer Services,26.653,6.63332666533306,30.6903103229892,16.495,23.7248724872487,18.9936093039323,161.582297665959,86.845,7.28227300802964,12.425,-3.8312693498452,14.3070988542806,165.0,-18.3168347681231,498.0,3.3195020746888
2024,MENSCH UND MASCHINE SOFTWARE SE,Germany,Software & Computer Services,26.005,4.40420748353942,7.98081290433459,10.3,60.2364654635968,3.16102183867127,252.47572815534,325.844,1.09771459420551,45.767,-2.27199931669193,14.0456783000454,907.184876967,-2.75735286383592,1095.0,3.69318181818182
2024,INIT INNOVATION IN TRAFFIC SYSTEMS SE,Germany,Electronic & Electrical Equipment,25.172,26.0869565217391,9.47476983069476,6.628,62.133072407045,2.49478684402689,379.78273989137,265.674,26.0307114292627,23.198,18.4296508066163,8.73175395409412,357.42398468,21.0884317551857,1361.0,19.3859649122807
2024,SNP SCHNEIDER-NEUREITHER & PARTNER SE,Germany,Software & Computer Services,25.038,8.43185656749382,9.82764914374085,1.438,68.9776733254994,0.564428447507762,1741.16828929068,254.771,25.2401364623991,27.77,91.0166460310909,10.8999846921353,450.53258,45.5847202351198,1442.0,9.65779467680608
2024,ATOS SE,France,Software & Computer Services,25.0,-40.4761904761905,0.261042079983293,444.0,116.585365853659,4.63610734050329,5.63063063063063,9577.0,-10.4367343121668,-2659.0,-14.3915003219575,-27.7644356270231,465.493547072,-40.7503030334936,87128.0,-8.42127391212949
2024,ATOSS SOFTWARE SE,Germany,Software & Computer Services,24.473214,8.59138333377113,14.3432380282643,0.925008,-50.577305508686,0.542127810513516,2645.72998287582,170.625447,12.8493046377996,63.620023,22.7428723546552,37.2863626842249,1797.408736,7.87589498806683,808.0,8.16599732262383
2024,KAPSCH TRAFFICCOM AG,Austria,Electronic & Electrical Equipment,24.349,8.48779183746213,4.59141748198206,6.162347,7.34717085059567,1.1620151852577,395.125428671901,530.315531,-1.58238876906778,4.669747,-93.1405725884545,0.880560105640202,102.387997818,-15.764707677499,3548.0,-12.1782178217822
2024,ASSECO POLAND S.A.,Poland,Software & Computer Services,24.3040935672515,-9.88725065047678,0.606467429371936,83.953216374269,4.91084478222742,2.09491010973617,28.9495681248259,4007.48538011696,1.39377977687699,420.421052631579,11.095314624799,10.4908942330142,1874.00274684035,32.0411495027382,33752.0,2.08698808299558
2024,ALFEN N.V.,Netherlands,Electronic & Electrical Equipment,23.054,8.5456000753331,4.727638866958,13.795,-42.5016672224075,2.82891377503625,167.118521203335,487.643,-3.33692120750797,-30.496,-172.854105449246,-6.25375530869919,261.652494192,-80.0431320892884,1043.0,10.7218683651805
2024,UNIFIEDPOST GROUP SA/NV,Belgium,Software & Computer Services,22.935,-9.20786983888207,25.9425158641284,0.247,-66.5764546684709,0.279389641091769,9285.42510121457,88.407,-53.8067246649424,-21.063,-67.849129180468,-23.8250364790118,117.707346013,27.3526338672773,833.0,-38.112927191679
2024,R. STAHL AKTIENGESELLSCHAFT,Germany,Electronic & Electrical Equipment,22.66,-3.60318203088442,6.58437648918489,7.614,11.1208406304728,2.21242023780467,297.609666403993,344.148,4.10934040004356,16.409,-20.2362434376823,4.76800678777735,104.328004913,-19.8019794501635,1852.0,3.00333704115684
2024,ATEME,France,Software & Computer Services,21.503,-4.40561927625144,22.9981069316249,1.746,-15.5705996131528,1.86739965133317,1231.5578465063,93.499,-6.5309101087652,-3.93,63.477537437604,-4.20325351073274,62.502576017,-22.3420043107878,548.0,-5.19031141868512
2024,EKINOPS,France,Technology Hardware & Equipment,21.345,19.9831365935919,18.1398669148204,2.802,-38.3226942548976,2.38125589577544,761.777301927195,117.669,-8.85225837935817,5.363,47.578425976885,4.55769998895206,100.417863052,-35.6945279033557,520.0,-5.62613430127042
2024,EL.EN. S.P.A.,Italy,Electronic & Electrical Equipment,21.308,3.5172949863972,3.29906102109116,8.052595,-36.0562806086497,1.24676188676242,264.610352314999,645.880748,-6.70369530521847,65.958147,-9.20470336153288,10.2121246382157,935.823816451,20.0294871585165,2081.0,-0.620821394460363
2024,SOPRA STERIA GROUP SA,France,Software & Computer Services,20.708,-83.0262295081967,0.345133333333333,74.8,-25.6461232604374,1.24666666666667,27.6844919786096,6000.0,3.35383184331559,463.9,55.6711409395973,7.73166666666667,3513.656871,-13.5490407675887,50988.0,-8.67766374724625
2024,LPKF LASER & ELECTRONICS SE,Germany,Electronic & Electrical Equipment,20.159,4.11631029852288,16.4041012287412,2.786,57.4011299435028,2.26706810969159,723.582196697775,122.89,-1.16377265013633,-4.047,-236.079354404842,-3.29318903084059,218.267892042,-10.2267035143961,769.0,1.85430463576159
2024,ADDNODE GROUP AB,Sweden,Software & Computer Services,19.8097565232568,11.822660098522,2.92638906793863,0.872676498821887,-61.5384615384616,0.128915817970865,2270.0,676.935160136138,4.65461413923382,52.1860546295488,45.8536585365851,7.70916591465772,1182.84365791066,21.6886007405278,2698.0,1.65787490580256
2024,LINEDATA SERVICES,France,Software & Computer Services,19.447,-5.90313059466784,10.5851871608271,1.867,-18.32895888014,1.01622586667683,1041.61756829138,183.719,0.234055322167059,39.891,7.2281060158056,21.713050909269,424.64507163,53.9568360132383,1297.0,4.93527508090615
2024,KEMPOWER OYJ,Finland,Electronic & Electrical Equipment,19.4118,46.3076018631574,8.67771255071588,18.7588,94.7044475582542,8.38580009047945,103.481032901891,223.6972,-21.1262619691602,-30.4878,-177.210827182634,-13.6290485531334,537.65548255,-69.5788799559857,840.0,47.6274165202109
2024,VERIMATRIX,France,Technology Hardware & Equipment,18.9941284050438,-5.64693506741876,34.495236430382,0.0962556550197324,-68.944099378882,0.174809894240014,19733.0,55.0630474540379,-7.18596878346375,-3.73760708441621,-53.3012627781118,-6.78786819333975,24.206445948,-41.5408004399888,253.0,2.84552845528455
2024,SOFTING AG,Germany,Software & Computer Services,18.819,-0.0371826197811614,19.797803400101,0.816,-34.4578313253012,0.858441339841778,2306.25,95.056,-15.5770682534748,-0.768,-76.3255240443896,-0.80794479043932,30.373195292,-37.0614875066048,429.0,-0.694444444444444
2024,ENEA AB,Sweden,Software & Computer Services,18.3655641853565,-8.37527428511735,23.2730525982866,0.601535910637927,-5.54946560701556,0.76227317313764,3053.11185260409,78.9134304913169,-0.921354519337568,10.227419495593,-123.177938279711,12.9603027417727,183.364496495727,71.7456195709612,464.0,-4.91803278688525
2024,TELESTE OYJ,Finland,Technology Hardware & Equipment,18.061,-23.3696805125377,13.6284748422927,0.314,-83.2622601279318,0.236938214964837,5751.91082802548,132.524,-12.4381396639555,-5.894,388.318144159072,-4.44749630255652,50.121954312,-2.2222200624727,673.0,-16.1892901618929
2024,INVISIO AB,Sweden,Technology Hardware & Equipment,17.2091805567676,26.1676263595648,10.9149277688604,1.00357797364517,-45.2380952380952,0.6365196214092,1714.78260869565,157.66646304215,45.8780783205484,35.1077755476045,65.6237134623304,22.2671168428627,1096.09425572937,42.5422311239818,265.0,22.6851851851852
2024,ATARI SA,France,Software & Computer Services,15.5,-31.7180616740088,46.1309523809524,0.0,,0.0,,33.6,63.1067961165048,-3.9,-69.53125,-11.6071428571429,58.08187582,0.381776991246569,21.0,-27.5862068965517
2024,BITTIUM OYJ,Finland,Electronic & Electrical Equipment,13.545,-33.0416728459143,15.9046075806679,0.72,118.844984802432,0.845427645484007,1881.25,85.164,13.1792629606496,4.94,-167.726898820949,5.80057301207083,227.066403807,32.2245365734748,511.0,-2.85171102661597
2024,TECNOTREE OYJ,Finland,Technology Hardware & Equipment,12.989,-55.8407561025362,18.1512017887088,10.989,-7.28147148160648,15.3563443264394,118.200018200018,71.56,-8.70702302736493,23.813,-0.134200041937513,33.2769703745109,44.500454704,-58.90456179842,842.0,-3.10701956271577
2024,REVENIO GROUP OYJ,Finland,Software & Computer Services,12.862,-1.06153846153846,12.4250123168175,1.156,77.0290964777948,1.11672478916506,1112.62975778547,103.517,7.1870858184228,24.747,-6.05853547431955,23.9062183023078,709.184061244,-2.13549310378189,229.0,7.00934579439252
2024,CELLAVISION AB,Sweden,Electronic & Electrical Equipment,12.5056287634174,11.4878322026514,19.8145231652464,1.04668819268697,-62.2462148635462,1.65842340542327,1194.78072369518,63.1134479448468,6.78067952965632,15.5056287634174,6.36212893068584,24.5678682884943,452.721033149767,2.59471233615794,236.0,3.50877192982456
2024,PARAGON GMBH & CO. KGAA,Germany,Electronic & Electrical Equipment,12.5,-2.34375000000001,9.20851013672796,2.864,66.8025626092021,2.10985384252711,436.45251396648,135.744,-17.5930647628761,1.268,-125.304330472959,0.934111268269684,8.283066974,-50.5405400200497,685.0,-7.43243243243243
2024,GROUPE SFPI,France,Software & Computer Services,11.7,-8.59375000000001,1.7572739124427,14.7,-43.4571890145396,2.20785696691519,79.5918367346939,665.804,-3.3431905846555,18.541,109.384528514963,2.78475347099146,200.026244042,3.07061910676442,4011.0,-1.40117994100295
2024,CHERRY SE,Germany,Technology Hardware & Equipment,11.483,31.6254011921137,10.3967477908156,3.226,4.57050243111832,2.92083152252644,355.951642901426,110.448,-12.6624018472098,-44.115,-66.3662770750898,-39.9418730986528,29.111398888,-60.7213123615463,428.0,-12.4744376278119
2024,NET INSIGHT AB,Sweden,Technology Hardware & Equipment,11.0245222096169,-7.60758271655479,20.7775846160678,0.425953399074963,87.9476318829419,0.80278152862366,2588.19913952059,53.0596910725194,8.69606412951759,6.95418448381185,4.72172941717584,13.1063418260525,228.183037758572,40.7941453581075,154.0,5.47945205479452
2024,ALZCHEM GROUP AG,Germany,Software & Computer Services,10.831,-5.09944799789714,1.9542392973327,43.101,109.665807267597,7.77672125882529,25.1293473469293,554.231,2.51216593390536,76.31,30.8291043752572,13.768627160877,571.910034764,119.531249708959,1725.0,2.13143872113677
2024,FINGERPRINT CARDS AB,Sweden,Electronic & Electrical Equipment,10.3761235709922,-26.1490683229817,29.4890873015872,0.0,-100.0,0.0,,35.1863164324985,-42.8409413098951,-44.5414084998691,54.1993957703925,-126.587301587301,11.1799800106779,-86.9534061661706,107.0,-46.5
2024,CENIT AG,Germany,Software & Computer Services,10.081,1.67423096318709,4.86222646660204,1.523,10.2026049204052,0.734567097374755,661.917268548917,207.333,12.2417713295799,6.897,-11.9157088122605,3.32653267931299,60.247856004,-39.7489546093223,959.0,7.27069351230425
2024,SFC ENERGY AG,Germany,Electronic & Electrical Equipment,9.457777,,6.53369200726314,5.915421,,4.08653522992734,159.883413200852,144.753946,,13.183465,,9.10749956343159,298.655498447,,462.0,
2024,SIDETRADE,France,Software & Computer Services,9.225,,16.7797839345892,0.36,,0.654820836471774,2562.5,54.97687,,5.806977,,10.5625820458677,325.244416,,405.0,
2024,ADS-TEC ENERGY PLC,Ireland,Electronic & Electrical Equipment,8.997,9.24319852720206,8.17812440347959,0.958,-58.2934262080975,0.870806177451756,939.144050104384,110.013,2.44822319898682,-8.495,-80.4550892692803,-7.721814694627,768.793429365823,142.712539697779,302.0,26.3598326359833
2024,RTX A/S,Denmark,Technology Hardware & Equipment,8.77966692590308,,13.1390215515511,0.182493496741666,,0.273106714291447,4810.94783247613,66.821314596798,,-4.57266217919494,,-6.84311915559658,93.8097584957881,,291.0,
2024,Q-LINEA AB,Sweden,Electronic & Electrical Equipment,8.73505541495768,-21.8569465696529,4237.72226926333,0.435552840562004,-40.1630499940055,211.303979678239,2005.50991785213,0.20612618902173,-46.8018018018018,-18.6546819094162,-7.34595513020545,-9050.12701100762,7.055161041968,-81.3512838432793,94.0,-25.9842519685039
2024,SSH COMMUNICATIONS SECURITY OYJ,Finland,Software & Computer Services,8.038735,2.07312150504853,36.2915855733596,1.51611,-43.1627201488159,6.8446137114392,530.221092137114,22.15041,8.99747942458466,-0.262,-85.8137058011656,-1.18282234956373,42.606750677,-20.8350462878091,145.0,-3.33333333333333
2024,CAPGEMINI,France,Software & Computer Services,8.0,-38.4615384615385,0.0362056480811006,315.0,21.6216216216216,1.42559739319334,2.53968253968254,22096.0,-1.89148388242607,2480.0,1.18319053447572,11.2237509051412,27098.601492828,-16.823869321324,341118.0,0.198271076215402
2024,LS TELCOM AG,Germany,Technology Hardware & Equipment,7.57,-18.5496018936949,20.5165731631298,6.064,-3.17739102666454,16.4349405100686,124.835092348285,36.897,-11.5349573223362,-1.96,-204.421949920085,-5.31208499335989,18.381720499,-15.508019310313,288.0,0.699300699300699
2024,INTERSHOP COMMUNICATIONS AG,Germany,Software & Computer Services,7.562,1.85883620689655,19.5098039215686,0.053,-64.4295302013423,0.136738906088751,14267.9245283019,38.76,2.03490667860056,-0.03,-98.8814317673378,-0.0773993808049536,25.227363708,-13.7230385514925,274.0,-8.36120401337793
2024,INTRALOT S.A,Greece,Technology Hardware & Equipment,7.351,-28.5339296130663,1.95316755366495,20.142,80.1448886503891,5.35174817928436,36.4958792572734,376.363,3.15752255079582,53.738,-782.560650323892,14.2782367023326,633.092197557,2502.20488863118,1676.0,-51.3780098636496
2024,DR. HOENLE AG,Germany,Electronic & Electrical Equipment,7.286,-3.35588274306937,7.37979722270052,2.094,-28.6298568507158,2.12095736814918,347.946513849093,98.729,-7.15897763818623,-9.983,8.58168370676528,-10.1115173859758,70.329990313,-34.2776168145679,590.0,-0.673400673400673
2024,ASETEK AS,Denmark,Technology Hardware & Equipment,7.25671383193763,-9.86373481135992,14.3594529732201,7.53007989219367,-5.99619515981785,14.9003847472477,96.3696791512208,50.5361439984599,-34.2105208187026,-18.5272884781981,-872.391330882237,-36.6614605157899,73.3967019273547,-63.1283953609804,129.0,-14.5695364238411
2024,PRICER AB,Sweden,Software & Computer Services,7.06867964045728,-17.7080158488266,3.16653635652853,3.62160747011083,-3.51529805635638,1.62236121970289,195.180722891566,223.230648398639,-4.59328505310953,14.8878610699014,1641.8827853788,6.66927286942924,165.038042125053,56.3792309832411,200.0,-2.9126213592233
2024,IVU TRAFFIC TECHNOLOGIES AG,Germany,Technology Hardware & Equipment,6.785,,5.07589529516499,1.593,,1.19173193886482,425.925925925926,133.671,,16.817,,12.5808888988636,259.585687241,,1069.0,
2024,GROWENS S.P.A.,Italy,Software & Computer Services,6.59663,-21.0720115609606,8.8592576484581,0.041774,-47.7825,0.056102377881841,15791.2337817781,74.460302,-27.9588401478357,-4.049495,210.306130268199,-5.43846169197649,79.737514098,24.1518681348207,151.0,-64.5539906103286
2024,DATA MODUL AKTIENGESELLSCHAFT PRODUKTION UND VERTRIEB VON ELEKTRONISCHEN SYSTEMEN,Germany,Electronic & Electrical Equipment,6.527,-12.55359056806,2.88539751025605,3.126,-63.8194444444444,1.38191399066346,208.797184900832,226.208,-20.1341642099317,8.677,-61.0827054180122,3.83585019097468,93.796442545,-39.2694044640989,531.0,1.14285714285714
2024,SENSYS GATSO GROUP AB,Sweden,Electronic & Electrical Equipment,6.26381010559386,,11.3718208506883,5.36722227070425,,9.74408372849079,116.704876184902,55.0818570555895,,2.02539488611572,,3.67706354575456,65.908123980715,,308.0,
2024,ACCONEER AB,Sweden,Technology Hardware & Equipment,5.86735317217907,,131.009353078722,0.447944846845274,,10.001948558067,1309.83830118839,4.47857579195392,,-2.69901387555633,,-60.2650038971161,26.0358028887074,,56.0,
